territory,region,district,District 2,sites_code,sites_name,ruangan_code,ruangan_name,ruangan_panjang,ruangan_lebar,ruangan_tinggi,ruangan_luas,rack_code,rack_name,rack_panjang,rack_lebar,rack_tinggi,rack_luas,code,name,label_code,jenis,merk,tahun_operasi,status,kondisi,kapasitas,satuan_kapasitas,jenis_tegangan,beban_arus,satuan_beban,keterangan,Usia Perangkat,Condition,latitude,longitude,address,class_type,organization_name,teknisi,uuid,organization_uuid,organization_sname
TIF1,1,LAMPUNG,#REF!,TJK,TANJUNG KARANG,TIF1-TJK-07,R. NGN,11.5,8.5,3,97.75,TIF1-TJK-07-0010,RACK MTERA OVERLAY,0.6,0.6,2.15,0.36,TIF1-TJK-07-0010-00059,WI-MTRA-OLAY-TJK2,1760415795731729-6I22Y1R2ZK,DWDM,CORIANT,2021,AKTIF,NORMAL,,,DC,46.5,A,,5,,-5.410744051,105.2562979,"Jl. R.A Kartini No.1, Kelapa Tiga, Tanjung Karang Pusat | Kota Bandar Lampung | Provinsi Lampung",POP,CLUSTER LAMPUNG,"Agus Setiawan, Ahmad Habibi Al Madani, BAYU KURNIA PUTRA, Elfrendo Pakpahan, KHORI DWIPUTRA, Mchoirul Ansori, Muhammad Ilham, M. Viky Maulana, Riyadi Senjaya, SYAFRUDDIN",ef35dd9b-e767-4fd7-821d-56b6f6aed3ad,dca45bd7-fd08-46d8-8272-ea3b747cec28,C_LMPU
TIF1,1,LAMPUNG,#REF!,TJK,TANJUNG KARANG,TIF1-TJK-07,R. NGN,11.5,8.5,3,97.75,TIF1-TJK-07-0010,RACK MTERA OVERLAY,0.6,0.6,2.15,0.36,TIF1-TJK-07-0010-00060,WI-MTRA-OLAY-TJK,1760415795908286-466ZGHINQX,DWDM,CORIANT,2019,AKTIF,NORMAL,,,DC,84.3,A,,7,,-5.410744051,105.2562979,"Jl. R.A Kartini No.1, Kelapa Tiga, Tanjung Karang Pusat | Kota Bandar Lampung | Provinsi Lampung",POP,CLUSTER LAMPUNG,"Agus Setiawan, Ahmad Habibi Al Madani, BAYU KURNIA PUTRA, Elfrendo Pakpahan, KHORI DWIPUTRA, Mchoirul Ansori, Muhammad Ilham, M. Viky Maulana, Riyadi Senjaya, SYAFRUDDIN",ef35dd9b-e767-4fd7-821d-56b6f6aed3ad,dca45bd7-fd08-46d8-8272-ea3b747cec28,C_LMPU
TIF1,1,LAMPUNG,#REF!,TJK,TANJUNG KARANG,TIF1-TJK-07,R. NGN,11.5,8.5,3,97.75,TIF1-TJK-07-0012,RACK OTN SCN,0.6,0.3,2.2,0.18,TIF1-TJK-07-0012-00066,WH-9800-SCN-TJK (SUBRACK 1_A),1760415796448521-T6G8XHWIWA,OTN,HUAWEI,2020,AKTIF,NORMAL,,,,2.8,A,,6,,-5.410744051,105.2562979,"Jl. R.A Kartini No.1, Kelapa Tiga, Tanjung Karang Pusat | Kota Bandar Lampung | Provinsi Lampung",POP,CLUSTER LAMPUNG,"Agus Setiawan, Ahmad Habibi Al Madani, BAYU KURNIA PUTRA, Elfrendo Pakpahan, KHORI DWIPUTRA, Mchoirul Ansori, Muhammad Ilham, M. Viky Maulana, Riyadi Senjaya, SYAFRUDDIN",ef35dd9b-e767-4fd7-821d-56b6f6aed3ad,dca45bd7-fd08-46d8-8272-ea3b747cec28,C_LMPU
TIF1,1,LAMPUNG,#REF!,TJK,TANJUNG KARANG,TIF1-TJK-07,R. NGN,11.5,8.5,3,97.75,TIF1-TJK-07-0013,RACK DWDM SBCS,0.6,0.3,2.2,0.18,TIF1-TJK-07-0013-00067,WH-M12-SBCS-BDL (SUBRACK 3),1760415796629436-HDQ0QAWJDX,DWDM,HUAWEI,2021,AKTIF,NORMAL,,,DC,4,A,,5,,-5.410744051,105.2562979,"Jl. R.A Kartini No.1, Kelapa Tiga, Tanjung Karang Pusat | Kota Bandar Lampung | Provinsi Lampung",POP,CLUSTER LAMPUNG,"Agus Setiawan, Ahmad Habibi Al Madani, BAYU KURNIA PUTRA, Elfrendo Pakpahan, KHORI DWIPUTRA, Mchoirul Ansori, Muhammad Ilham, M. Viky Maulana, Riyadi Senjaya, SYAFRUDDIN",ef35dd9b-e767-4fd7-821d-56b6f6aed3ad,dca45bd7-fd08-46d8-8272-ea3b747cec28,C_LMPU
TIF1,1,LAMPUNG,#REF!,TJK,TANJUNG KARANG,TIF1-TJK-07,R. NGN,11.5,8.5,3,97.75,TIF1-TJK-07-0013,RACK DWDM SBCS,0.6,0.3,2.2,0.18,TIF1-TJK-07-0013-00068,WH-M12-SBCS-BDL (SUBRACK 2),1760415796448496-2FS44WCENJ,DWDM,HUAWEI,2021,AKTIF,NORMAL,,,DC,6,A,,5,,-5.410744051,105.2562979,"Jl. R.A Kartini No.1, Kelapa Tiga, Tanjung Karang Pusat | Kota Bandar Lampung | Provinsi Lampung",POP,CLUSTER LAMPUNG,"Agus Setiawan, Ahmad Habibi Al Madani, BAYU KURNIA PUTRA, Elfrendo Pakpahan, KHORI DWIPUTRA, Mchoirul Ansori, Muhammad Ilham, M. Viky Maulana, Riyadi Senjaya, SYAFRUDDIN",ef35dd9b-e767-4fd7-821d-56b6f6aed3ad,dca45bd7-fd08-46d8-8272-ea3b747cec28,C_LMPU
TIF1,1,LAMPUNG,#REF!,TJK,TANJUNG KARANG,TIF1-TJK-07,R. NGN,11.5,8.5,3,97.75,TIF1-TJK-07-0013,RACK DWDM SBCS,0.6,0.3,2.2,0.18,TIF1-TJK-07-0013-00069,WH-M12-SBCS-BDL (SUBRACK 1),1760415796811559-3PTDQFJMLE,DWDM,HUAWEI,2021,AKTIF,NORMAL,,,DC,5.8,A,,5,,-5.410744051,105.2562979,"Jl. R.A Kartini No.1, Kelapa Tiga, Tanjung Karang Pusat | Kota Bandar Lampung | Provinsi Lampung",POP,CLUSTER LAMPUNG,"Agus Setiawan, Ahmad Habibi Al Madani, BAYU KURNIA PUTRA, Elfrendo Pakpahan, KHORI DWIPUTRA, Mchoirul Ansori, Muhammad Ilham, M. Viky Maulana, Riyadi Senjaya, SYAFRUDDIN",ef35dd9b-e767-4fd7-821d-56b6f6aed3ad,dca45bd7-fd08-46d8-8272-ea3b747cec28,C_LMPU
TIF1,1,LAMPUNG,#REF!,TJK,TANJUNG KARANG,TIF1-TJK-07,R. NGN,11.5,8.5,3,97.75,TIF1-TJK-07-0015,RACK OTB,0.58,0.9,2.2,0.52,TIF1-TJK-07-0015-00075,OTB TLINE R.NGN - R.MMR NCIX (TIPE LC),1760415797176075-FK24IMM75U,OTB,NETVEL,2022,AKTIF,NORMAL,,CORE,AC,0,CORE,,4,,-5.410744051,105.2562979,"Jl. R.A Kartini No.1, Kelapa Tiga, Tanjung Karang Pusat | Kota Bandar Lampung | Provinsi Lampung",POP,CLUSTER LAMPUNG,"Agus Setiawan, Ahmad Habibi Al Madani, BAYU KURNIA PUTRA, Elfrendo Pakpahan, KHORI DWIPUTRA, Mchoirul Ansori, Muhammad Ilham, M. Viky Maulana, Riyadi Senjaya, SYAFRUDDIN",ef35dd9b-e767-4fd7-821d-56b6f6aed3ad,dca45bd7-fd08-46d8-8272-ea3b747cec28,C_LMPU
TIF1,1,LAMPUNG,#REF!,TJK,TANJUNG KARANG,TIF1-TJK-07,R. NGN,11.5,8.5,3,97.75,TIF1-TJK-07-0015,RACK OTB,0.58,0.9,2.2,0.52,TIF1-TJK-07-0015-00076,OTB TANJUNG KARANG - KEDATON (TIPE SC),1760415797357313-2WQFA02ZM0,OTB,CUSTOM,2020,AKTIF,NORMAL,,CORE,AC,0,CORE,,6,,-5.410744051,105.2562979,"Jl. R.A Kartini No.1, Kelapa Tiga, Tanjung Karang Pusat | Kota Bandar Lampung | Provinsi Lampung",POP,CLUSTER LAMPUNG,"Agus Setiawan, Ahmad Habibi Al Madani, BAYU KURNIA PUTRA, Elfrendo Pakpahan, KHORI DWIPUTRA, Mchoirul Ansori, Muhammad Ilham, M. Viky Maulana, Riyadi Senjaya, SYAFRUDDIN",ef35dd9b-e767-4fd7-821d-56b6f6aed3ad,dca45bd7-fd08-46d8-8272-ea3b747cec28,C_LMPU
TIF1,1,LAMPUNG,#REF!,TJK,TANJUNG KARANG,TIF1-TJK-07,R. NGN,11.5,8.5,3,97.75,TIF1-TJK-07-0015,RACK OTB,0.58,0.9,2.2,0.52,TIF1-TJK-07-0015-00077,OTB TLINE R.NGN - R.TRANSMISI (TIPE SC),1760415797726198-RRAEP5CVAM,OTB,CUSTOM,2021,AKTIF,NORMAL,,CORE,AC,0,CORE,,5,,-5.410744051,105.2562979,"Jl. R.A Kartini No.1, Kelapa Tiga, Tanjung Karang Pusat | Kota Bandar Lampung | Provinsi Lampung",POP,CLUSTER LAMPUNG,"Agus Setiawan, Ahmad Habibi Al Madani, BAYU KURNIA PUTRA, Elfrendo Pakpahan, KHORI DWIPUTRA, Mchoirul Ansori, Muhammad Ilham, M. Viky Maulana, Riyadi Senjaya, SYAFRUDDIN",ef35dd9b-e767-4fd7-821d-56b6f6aed3ad,dca45bd7-fd08-46d8-8272-ea3b747cec28,C_LMPU
TIF1,1,LAMPUNG,#REF!,TJK,TANJUNG KARANG,TIF1-TJK-07,R. NGN,11.5,8.5,3,97.75,TIF1-TJK-07-0015,RACK OTB,0.58,0.9,2.2,0.52,TIF1-TJK-07-0015-00078,OTB TLINE R.NGN - R.TENANT (TIPE SC),1760415797726234-QKGXIGQSG9,OTB,RXS,2024,AKTIF,NORMAL,,CORE,AC,0,CORE,,2,,-5.410744051,105.2562979,"Jl. R.A Kartini No.1, Kelapa Tiga, Tanjung Karang Pusat | Kota Bandar Lampung | Provinsi Lampung",POP,CLUSTER LAMPUNG,"Agus Setiawan, Ahmad Habibi Al Madani, BAYU KURNIA PUTRA, Elfrendo Pakpahan, KHORI DWIPUTRA, Mchoirul Ansori, Muhammad Ilham, M. Viky Maulana, Riyadi Senjaya, SYAFRUDDIN",ef35dd9b-e767-4fd7-821d-56b6f6aed3ad,dca45bd7-fd08-46d8-8272-ea3b747cec28,C_LMPU
TIF1,1,LAMPUNG,#REF!,TJK,TANJUNG KARANG,TIF1-TJK-07,R. NGN,11.5,8.5,3,97.75,TIF1-TJK-07-0015,RACK OTB,0.58,0.9,2.2,0.52,TIF1-TJK-07-0015-00079,OTB TLINE R.NGN - R.TRANSMISI (TIPE SC),1760415798089051-HGKWI31V12,OTB,NWC,2015,AKTIF,NORMAL,,CORE,AC,0,CORE,,11,,-5.410744051,105.2562979,"Jl. R.A Kartini No.1, Kelapa Tiga, Tanjung Karang Pusat | Kota Bandar Lampung | Provinsi Lampung",POP,CLUSTER LAMPUNG,"Agus Setiawan, Ahmad Habibi Al Madani, BAYU KURNIA PUTRA, Elfrendo Pakpahan, KHORI DWIPUTRA, Mchoirul Ansori, Muhammad Ilham, M. Viky Maulana, Riyadi Senjaya, SYAFRUDDIN",ef35dd9b-e767-4fd7-821d-56b6f6aed3ad,dca45bd7-fd08-46d8-8272-ea3b747cec28,C_LMPU
TIF1,1,LAMPUNG,#REF!,TJK,TANJUNG KARANG,TIF1-TJK-07,R. NGN,11.5,8.5,3,97.75,TIF1-TJK-07-0018,RACK VBRAS,1.15,0.6,2.2,0.69,TIF1-TJK-07-0018-00086,SWP1-D1-TJK,1760415798269096-LPAA5B0RX5,SWITCH,QCT,2020,AKTIF,NORMAL,,,AC,2,A,,6,,-5.410744051,105.2562979,"Jl. R.A Kartini No.1, Kelapa Tiga, Tanjung Karang Pusat | Kota Bandar Lampung | Provinsi Lampung",POP,CLUSTER LAMPUNG,"Agus Setiawan, Ahmad Habibi Al Madani, BAYU KURNIA PUTRA, Elfrendo Pakpahan, KHORI DWIPUTRA, Mchoirul Ansori, Muhammad Ilham, M. Viky Maulana, Riyadi Senjaya, SYAFRUDDIN",ef35dd9b-e767-4fd7-821d-56b6f6aed3ad,dca45bd7-fd08-46d8-8272-ea3b747cec28,C_LMPU
TIF1,1,LAMPUNG,#REF!,TJK,TANJUNG KARANG,TIF1-TJK-07,R. NGN,11.5,8.5,3,97.75,TIF1-TJK-07-0018,RACK VBRAS,1.15,0.6,2.2,0.69,TIF1-TJK-07-0018-00087,SWP2-D1-TJK,176041579845126-6HK3XDCC23,SWITCH,QCT,2020,AKTIF,NORMAL,,,AC,2,A,,6,,-5.410744051,105.2562979,"Jl. R.A Kartini No.1, Kelapa Tiga, Tanjung Karang Pusat | Kota Bandar Lampung | Provinsi Lampung",POP,CLUSTER LAMPUNG,"Agus Setiawan, Ahmad Habibi Al Madani, BAYU KURNIA PUTRA, Elfrendo Pakpahan, KHORI DWIPUTRA, Mchoirul Ansori, Muhammad Ilham, M. Viky Maulana, Riyadi Senjaya, SYAFRUDDIN",ef35dd9b-e767-4fd7-821d-56b6f6aed3ad,dca45bd7-fd08-46d8-8272-ea3b747cec28,C_LMPU
TIF1,1,LAMPUNG,#REF!,TJK,TANJUNG KARANG,TIF1-TJK-07,R. NGN,11.5,8.5,3,97.75,TIF1-TJK-07-0018,RACK VBRAS,1.15,0.6,2.2,0.69,TIF1-TJK-07-0018-00088,VBRAS-D1-TJK (COMP-04),1760415798269131-M7G16S1BUA,BRAS,QCT,2020,AKTIF,NORMAL,,,DC,9.1,A,,6,,-5.410744051,105.2562979,"Jl. R.A Kartini No.1, Kelapa Tiga, Tanjung Karang Pusat | Kota Bandar Lampung | Provinsi Lampung",POP,CLUSTER LAMPUNG,"Agus Setiawan, Ahmad Habibi Al Madani, BAYU KURNIA PUTRA, Elfrendo Pakpahan, KHORI DWIPUTRA, Mchoirul Ansori, Muhammad Ilham, M. Viky Maulana, Riyadi Senjaya, SYAFRUDDIN",ef35dd9b-e767-4fd7-821d-56b6f6aed3ad,dca45bd7-fd08-46d8-8272-ea3b747cec28,C_LMPU
TIF1,1,LAMPUNG,#REF!,TJK,TANJUNG KARANG,TIF1-TJK-07,R. NGN,11.5,8.5,3,97.75,TIF1-TJK-07-0018,RACK VBRAS,1.15,0.6,2.2,0.69,TIF1-TJK-07-0018-00089,VBRAS-D1-TJK (COMP-05),1760415798451233-IS0CAXAD55,BRAS,QCT,2020,AKTIF,NORMAL,,,DC,9.8,A,,6,,-5.410744051,105.2562979,"Jl. R.A Kartini No.1, Kelapa Tiga, Tanjung Karang Pusat | Kota Bandar Lampung | Provinsi Lampung",POP,CLUSTER LAMPUNG,"Agus Setiawan, Ahmad Habibi Al Madani, BAYU KURNIA PUTRA, Elfrendo Pakpahan, KHORI DWIPUTRA, Mchoirul Ansori, Muhammad Ilham, M. Viky Maulana, Riyadi Senjaya, SYAFRUDDIN",ef35dd9b-e767-4fd7-821d-56b6f6aed3ad,dca45bd7-fd08-46d8-8272-ea3b747cec28,C_LMPU
TIF1,1,LAMPUNG,#REF!,TJK,TANJUNG KARANG,TIF1-TJK-07,R. NGN,11.5,8.5,3,97.75,TIF1-TJK-07-0018,RACK VBRAS,1.15,0.6,2.2,0.69,TIF1-TJK-07-0018-00090,VBRAS-D1-TJK (COMP-07),176041579881912-HULG3E47IN,BRAS,QCT,2020,AKTIF,NORMAL,,,DC,10.8,A,,6,,-5.410744051,105.2562979,"Jl. R.A Kartini No.1, Kelapa Tiga, Tanjung Karang Pusat | Kota Bandar Lampung | Provinsi Lampung",POP,CLUSTER LAMPUNG,"Agus Setiawan, Ahmad Habibi Al Madani, BAYU KURNIA PUTRA, Elfrendo Pakpahan, KHORI DWIPUTRA, Mchoirul Ansori, Muhammad Ilham, M. Viky Maulana, Riyadi Senjaya, SYAFRUDDIN",ef35dd9b-e767-4fd7-821d-56b6f6aed3ad,dca45bd7-fd08-46d8-8272-ea3b747cec28,C_LMPU
TIF1,1,LAMPUNG,#REF!,TJK,TANJUNG KARANG,TIF1-TJK-07,R. NGN,11.5,8.5,3,97.75,TIF1-TJK-07-0018,RACK VBRAS,1.15,0.6,2.2,0.69,TIF1-TJK-07-0018-00091,VBRAS-D1-TJK (COMP-08),1760415799000653-H4FQHYOVZ9,BRAS,QCT,2020,AKTIF,NORMAL,,,DC,10.2,A,,6,,-5.410744051,105.2562979,"Jl. R.A Kartini No.1, Kelapa Tiga, Tanjung Karang Pusat | Kota Bandar Lampung | Provinsi Lampung",POP,CLUSTER LAMPUNG,"Agus Setiawan, Ahmad Habibi Al Madani, BAYU KURNIA PUTRA, Elfrendo Pakpahan, KHORI DWIPUTRA, Mchoirul Ansori, Muhammad Ilham, M. Viky Maulana, Riyadi Senjaya, SYAFRUDDIN",ef35dd9b-e767-4fd7-821d-56b6f6aed3ad,dca45bd7-fd08-46d8-8272-ea3b747cec28,C_LMPU
TIF1,1,LAMPUNG,#REF!,TJK,TANJUNG KARANG,TIF1-TJK-07,R. NGN,11.5,8.5,3,97.75,TIF1-TJK-07-0018,RACK VBRAS,1.15,0.6,2.2,0.69,TIF1-TJK-07-0018-00092,VBRAS-D1-TJK (COMP-09),1760415798635198-UT5HIR40E5,BRAS,QCT,2020,AKTIF,NORMAL,,,DC,11.8,A,,6,,-5.410744051,105.2562979,"Jl. R.A Kartini No.1, Kelapa Tiga, Tanjung Karang Pusat | Kota Bandar Lampung | Provinsi Lampung",POP,CLUSTER LAMPUNG,"Agus Setiawan, Ahmad Habibi Al Madani, BAYU KURNIA PUTRA, Elfrendo Pakpahan, KHORI DWIPUTRA, Mchoirul Ansori, Muhammad Ilham, M. Viky Maulana, Riyadi Senjaya, SYAFRUDDIN",ef35dd9b-e767-4fd7-821d-56b6f6aed3ad,dca45bd7-fd08-46d8-8272-ea3b747cec28,C_LMPU
TIF1,1,LAMPUNG,#REF!,TJK,TANJUNG KARANG,TIF1-TJK-07,R. NGN,11.5,8.5,3,97.75,TIF1-TJK-07-0019,RACK BLUECOAT,1.15,0.6,2.2,0.69,TIF1-TJK-07-0019-00093,BLUECOAT CF-TJK,1760415798635235-WJQOYH78RP,SERVER,BLUECOAT,2017,IDLE,NORMAL,,,DC,0,A,,9,,-5.410744051,105.2562979,"Jl. R.A Kartini No.1, Kelapa Tiga, Tanjung Karang Pusat | Kota Bandar Lampung | Provinsi Lampung",POP,CLUSTER LAMPUNG,"Agus Setiawan, Ahmad Habibi Al Madani, BAYU KURNIA PUTRA, Elfrendo Pakpahan, KHORI DWIPUTRA, Mchoirul Ansori, Muhammad Ilham, M. Viky Maulana, Riyadi Senjaya, SYAFRUDDIN",ef35dd9b-e767-4fd7-821d-56b6f6aed3ad,dca45bd7-fd08-46d8-8272-ea3b747cec28,C_LMPU
TIF1,1,LAMPUNG,#REF!,TJK,TANJUNG KARANG,TIF1-TJK-07,R. NGN,11.5,8.5,3,97.75,TIF1-TJK-07-0019,RACK BLUECOAT,1.15,0.6,2.2,0.69,TIF1-TJK-07-0019-00094,BLUECOAT CF2-TJK,1760415798819088-W3E3E24SUG,SERVER,BLUECOAT,2017,IDLE,NORMAL,,,DC,0,A,,9,,-5.410744051,105.2562979,"Jl. R.A Kartini No.1, Kelapa Tiga, Tanjung Karang Pusat | Kota Bandar Lampung | Provinsi Lampung",POP,CLUSTER LAMPUNG,"Agus Setiawan, Ahmad Habibi Al Madani, BAYU KURNIA PUTRA, Elfrendo Pakpahan, KHORI DWIPUTRA, Mchoirul Ansori, Muhammad Ilham, M. Viky Maulana, Riyadi Senjaya, SYAFRUDDIN",ef35dd9b-e767-4fd7-821d-56b6f6aed3ad,dca45bd7-fd08-46d8-8272-ea3b747cec28,C_LMPU
TIF1,1,LAMPUNG,#REF!,TJK,TANJUNG KARANG,TIF1-TJK-07,R. NGN,11.5,8.5,3,97.75,TIF1-TJK-07-0019,RACK BLUECOAT,1.15,0.6,2.2,0.69,TIF1-TJK-07-0019-00095,BLUECOAT CF3-TJK,1760415799000627-NEY1JD7RFJ,SERVER,BLUECOAT,2017,IDLE,NORMAL,,,DC,0,A,,9,,-5.410744051,105.2562979,"Jl. R.A Kartini No.1, Kelapa Tiga, Tanjung Karang Pusat | Kota Bandar Lampung | Provinsi Lampung",POP,CLUSTER LAMPUNG,"Agus Setiawan, Ahmad Habibi Al Madani, BAYU KURNIA PUTRA, Elfrendo Pakpahan, KHORI DWIPUTRA, Mchoirul Ansori, Muhammad Ilham, M. Viky Maulana, Riyadi Senjaya, SYAFRUDDIN",ef35dd9b-e767-4fd7-821d-56b6f6aed3ad,dca45bd7-fd08-46d8-8272-ea3b747cec28,C_LMPU
TIF1,1,LAMPUNG,#REF!,TJK,TANJUNG KARANG,TIF1-TJK-07,R. NGN,11.5,8.5,3,97.75,TIF1-TJK-07-0019,RACK BLUECOAT,1.15,0.6,2.2,0.69,TIF1-TJK-07-0019-00096,BLUECOAT CF4-TJK,1760421294358047-N69WUIWP91,SERVER,BLUECOAT,2017,IDLE,NORMAL,,,DC,0,A,,9,,-5.410744051,105.2562979,"Jl. R.A Kartini No.1, Kelapa Tiga, Tanjung Karang Pusat | Kota Bandar Lampung | Provinsi Lampung",POP,CLUSTER LAMPUNG,"Agus Setiawan, Ahmad Habibi Al Madani, BAYU KURNIA PUTRA, Elfrendo Pakpahan, KHORI DWIPUTRA, Mchoirul Ansori, Muhammad Ilham, M. Viky Maulana, Riyadi Senjaya, SYAFRUDDIN",ef35dd9b-e767-4fd7-821d-56b6f6aed3ad,dca45bd7-fd08-46d8-8272-ea3b747cec28,C_LMPU
TIF1,1,LAMPUNG,#REF!,TJK,TANJUNG KARANG,TIF1-TJK-07,R. NGN,11.5,8.5,3,97.75,TIF1-TJK-07-0019,RACK BLUECOAT,1.15,0.6,2.2,0.69,TIF1-TJK-07-0019-00097,BLUECOAT CF5-TJK,176042129454441-S0OW7KDXE1,SERVER,BLUECOAT,2017,IDLE,NORMAL,,,DC,0,A,,9,,-5.410744051,105.2562979,"Jl. R.A Kartini No.1, Kelapa Tiga, Tanjung Karang Pusat | Kota Bandar Lampung | Provinsi Lampung",POP,CLUSTER LAMPUNG,"Agus Setiawan, Ahmad Habibi Al Madani, BAYU KURNIA PUTRA, Elfrendo Pakpahan, KHORI DWIPUTRA, Mchoirul Ansori, Muhammad Ilham, M. Viky Maulana, Riyadi Senjaya, SYAFRUDDIN",ef35dd9b-e767-4fd7-821d-56b6f6aed3ad,dca45bd7-fd08-46d8-8272-ea3b747cec28,C_LMPU
TIF1,1,LAMPUNG,#REF!,TJK,TANJUNG KARANG,TIF1-TJK-07,R. NGN,11.5,8.5,3,97.75,TIF1-TJK-07-0020,RACK PE TRANSIT,1.15,0.6,2.2,0.69,TIF1-TJK-07-0020-00098,PE-D1-TJK-TRANSIT,1760421294544436-V4ZO41UG9Y,ROUTER,HUAWEI,2021,AKTIF,NORMAL,,,DC,36.3,A,,5,,-5.410744051,105.2562979,"Jl. R.A Kartini No.1, Kelapa Tiga, Tanjung Karang Pusat | Kota Bandar Lampung | Provinsi Lampung",POP,CLUSTER LAMPUNG,"Agus Setiawan, Ahmad Habibi Al Madani, BAYU KURNIA PUTRA, Elfrendo Pakpahan, KHORI DWIPUTRA, Mchoirul Ansori, Muhammad Ilham, M. Viky Maulana, Riyadi Senjaya, SYAFRUDDIN",ef35dd9b-e767-4fd7-821d-56b6f6aed3ad,dca45bd7-fd08-46d8-8272-ea3b747cec28,C_LMPU
TIF1,1,LAMPUNG,#REF!,TJK,TANJUNG KARANG,TIF1-TJK-07,R. NGN,11.5,8.5,3,97.75,TIF1-TJK-07-0021,RACK METRO-E RR,1.1,0.6,2.2,0.66,TIF1-TJK-07-0021-00099,ME-D1-TJK-RR,1760421294726163-74FX3MUZEB,METROE,NOKIA,2024,AKTIF,NORMAL,,,DC,10.6,A,,2,,-5.410744051,105.2562979,"Jl. R.A Kartini No.1, Kelapa Tiga, Tanjung Karang Pusat | Kota Bandar Lampung | Provinsi Lampung",POP,CLUSTER LAMPUNG,"Agus Setiawan, Ahmad Habibi Al Madani, BAYU KURNIA PUTRA, Elfrendo Pakpahan, KHORI DWIPUTRA, Mchoirul Ansori, Muhammad Ilham, M. Viky Maulana, Riyadi Senjaya, SYAFRUDDIN",ef35dd9b-e767-4fd7-821d-56b6f6aed3ad,dca45bd7-fd08-46d8-8272-ea3b747cec28,C_LMPU
TIF1,1,LAMPUNG,#REF!,TJK,TANJUNG KARANG,TIF1-TJK-07,R. NGN,11.5,8.5,3,97.75,TIF1-TJK-07-0021,RACK METRO-E RR,1.1,0.6,2.2,0.66,TIF1-TJK-07-0021-00100,P-D1-TJK,1760421294726189-X8CX4HO1GW,ROUTER,CISCO,2018,IDLE,NORMAL,,,DC,0,A,,8,,-5.410744051,105.2562979,"Jl. R.A Kartini No.1, Kelapa Tiga, Tanjung Karang Pusat | Kota Bandar Lampung | Provinsi Lampung",POP,CLUSTER LAMPUNG,"Agus Setiawan, Ahmad Habibi Al Madani, BAYU KURNIA PUTRA, Elfrendo Pakpahan, KHORI DWIPUTRA, Mchoirul Ansori, Muhammad Ilham, M. Viky Maulana, Riyadi Senjaya, SYAFRUDDIN",ef35dd9b-e767-4fd7-821d-56b6f6aed3ad,dca45bd7-fd08-46d8-8272-ea3b747cec28,C_LMPU
TIF1,1,LAMPUNG,#REF!,TJK,TANJUNG KARANG,TIF1-TJK-07,R. NGN,11.5,8.5,3,97.75,TIF1-TJK-07-0024,RACK P-D1-TJK,1.1,0.8,2.2,0.88,TIF1-TJK-07-0024-00101,P-D1-TJK,1760421294912954-ME1GBWZ8FN,ROUTER,CISCO,2021,AKTIF,NORMAL,,,DC,131,A,,5,,-5.410744051,105.2562979,"Jl. R.A Kartini No.1, Kelapa Tiga, Tanjung Karang Pusat | Kota Bandar Lampung | Provinsi Lampung",POP,CLUSTER LAMPUNG,"Agus Setiawan, Ahmad Habibi Al Madani, BAYU KURNIA PUTRA, Elfrendo Pakpahan, KHORI DWIPUTRA, Mchoirul Ansori, Muhammad Ilham, M. Viky Maulana, Riyadi Senjaya, SYAFRUDDIN",ef35dd9b-e767-4fd7-821d-56b6f6aed3ad,dca45bd7-fd08-46d8-8272-ea3b747cec28,C_LMPU
TIF1,1,LAMPUNG,#REF!,TJK,TANJUNG KARANG,TIF1-TJK-07,R. NGN,11.5,8.5,3,97.75,TIF1-TJK-07-0028,RACK PCEF HSI B2B,1.15,0.6,2.17,0.69,TIF1-TJK-07-0028-00107,PRE01-D1-TJK,1760421295277135-G00TBQ09DH,NODEBROADBAND,SANDVINE,2022,AKTIF,NORMAL,,,DC,11.8,A,,4,,-5.410744051,105.2562979,"Jl. R.A Kartini No.1, Kelapa Tiga, Tanjung Karang Pusat | Kota Bandar Lampung | Provinsi Lampung",POP,CLUSTER LAMPUNG,"Agus Setiawan, Ahmad Habibi Al Madani, BAYU KURNIA PUTRA, Elfrendo Pakpahan, KHORI DWIPUTRA, Mchoirul Ansori, Muhammad Ilham, M. Viky Maulana, Riyadi Senjaya, SYAFRUDDIN",ef35dd9b-e767-4fd7-821d-56b6f6aed3ad,dca45bd7-fd08-46d8-8272-ea3b747cec28,C_LMPU
TIF1,1,LAMPUNG,#REF!,TJK,TANJUNG KARANG,TIF1-TJK-07,R. NGN,11.5,8.5,3,97.75,TIF1-TJK-07-0028,RACK PCEF HSI B2B,1.15,0.6,2.17,0.69,TIF1-TJK-07-0028-00108,NIAGARA02-D1-TJK,1760421295277161-RKJTMORO6Z,NODEBROADBAND,NIAGARA,2022,AKTIF,NORMAL,,,AC,0,A,,4,,-5.410744051,105.2562979,"Jl. R.A Kartini No.1, Kelapa Tiga, Tanjung Karang Pusat | Kota Bandar Lampung | Provinsi Lampung",POP,CLUSTER LAMPUNG,"Agus Setiawan, Ahmad Habibi Al Madani, BAYU KURNIA PUTRA, Elfrendo Pakpahan, KHORI DWIPUTRA, Mchoirul Ansori, Muhammad Ilham, M. Viky Maulana, Riyadi Senjaya, SYAFRUDDIN",ef35dd9b-e767-4fd7-821d-56b6f6aed3ad,dca45bd7-fd08-46d8-8272-ea3b747cec28,C_LMPU
